ID, Font, Prediction, Actual, Confidence, Pass/Fail
5882, Roboto, 5, 5, 1.000, PASS
5883, Roboto, 6, 6, 1.000, PASS
5884, Roboto, 7, 7, 1.000, PASS
5885, Roboto, 8, 8, 1.000, PASS
5886, Roboto, 9, 9, 1.000, PASS
5887, Roboto, <, <, 1.000, PASS
5888, Roboto, >, >, 1.000, PASS
5889, Roboto, ?, ?, 1.000, PASS
5890, Roboto, @, @, 1.000, PASS
5891, Roboto, A, A, 1.000, PASS
5892, Roboto, B, B, 1.000, PASS
5893, Roboto, C, C, 1.000, PASS
5894, Roboto, D, D, 1.000, PASS
5895, Roboto, E, E, 1.000, PASS
5896, Roboto, F, F, 1.000, PASS
5897, Roboto, G, G, 1.000, PASS
5898, Roboto, H, H, 1.000, PASS
5899, Roboto, I, I, 0.932, PASS
5900, Roboto, J, J, 1.000, PASS
5901, Roboto, K, K, 1.000, PASS
5902, Roboto, L, L, 1.000, PASS
5903, Roboto, M, M, 1.000, PASS
5904, Roboto, N, N, 1.000, PASS
5905, Roboto, O, O, 0.989, PASS
5906, Roboto, P, P, 1.000, PASS
5907, Roboto, Q, Q, 1.000, PASS
5908, Roboto, R, R, 1.000, PASS
5909, Roboto, S, S, 0.934, PASS
5910, Roboto, T, T, 1.000, PASS
5911, Roboto, U, U, 1.000, PASS
5912, Roboto, V, V, 1.000, PASS
5913, Roboto, W, W, 1.000, PASS
5914, Roboto, X, X, 1.000, PASS
5915, Roboto, Y, Y, 1.000, PASS
5916, Roboto, Z, Z, 1.000, PASS
5917, Roboto, a, a, 0.987, PASS
5918, Roboto, b, b, 1.000, PASS
5919, Roboto, c, c, 1.000, PASS
5920, Roboto, d, d, 1.000, PASS
5921, Roboto, e, e, 1.000, PASS
5922, Roboto, f, f, 0.967, PASS
5923, Roboto, g, g, 1.000, PASS
5924, Roboto, h, h, 1.000, PASS
5925, Roboto, i, i, 1.000, PASS
5926, Roboto, j, j, 1.000, PASS
5927, Roboto, k, k, 1.000, PASS
5928, Roboto, l, l, 0.882, PASS
5929, Roboto, m, m, 0.956, PASS
5930, Roboto, n, n, 1.000, PASS
5931, Roboto, o, o, 1.000, PASS
5932, Roboto, p, p, 1.000, PASS
5933, Roboto, q, q, 1.000, PASS
5934, Roboto, r, r, 1.000, PASS
5935, Roboto, s, s, 1.000, PASS
5936, Roboto, t, t, 1.000, PASS
5937, Roboto, u, u, 1.000, PASS
5938, Roboto, v, v, 1.000, PASS
5939, Roboto, w, w, 1.000, PASS
5940, Roboto, x, x, 1.000, PASS
5941, Roboto, y, y, 1.000, PASS
5942, Roboto, z, z, 1.000, PASS
5943, Roboto, !, !, 1.000, PASS
5944, Roboto, #, #, 1.000, PASS
5945, Roboto, $, $, 1.000, PASS
5946, Roboto, %, %, 1.000, PASS
5947, Roboto, &, &, 1.000, PASS
5948, Roboto, *, *, 1.000, PASS
5949, Roboto, +, +, 1.000, PASS
5950, Roboto, -, -, 1.000, PASS
5951, Roboto, 0, 0, 1.000, PASS
5952, Roboto, 1, 1, 1.000, PASS
5953, Roboto, 2, 2, 1.000, PASS
5954, Roboto, 3, 3, 1.000, PASS
5955, Roboto, 4, 4, 1.000, PASS
5956, Roboto, 5, 5, 1.000, PASS
5957, Roboto, 6, 6, 1.000, PASS
5958, Roboto, 7, 7, 1.000, PASS
5959, Roboto, 8, 8, 1.000, PASS
5960, Roboto, 9, 9, 1.000, PASS
5961, Roboto, <, <, 1.000, PASS
5962, Roboto, >, >, 1.000, PASS
5963, Roboto, ?, ?, 1.000, PASS
5964, Roboto, @, @, 1.000, PASS
5965, Roboto, A, A, 1.000, PASS
5966, Roboto, B, B, 1.000, PASS
5967, Roboto, C, C, 1.000, PASS
5968, Roboto, D, D, 1.000, PASS
5969, Roboto, E, E, 1.000, PASS
5970, Roboto, F, F, 1.000, PASS
5971, Roboto, G, G, 1.000, PASS
5972, Roboto, H, H, 1.000, PASS
5973, Roboto, I, I, 0.912, PASS
5974, Roboto, J, J, 1.000, PASS
5975, Roboto, K, K, 1.000, PASS
5976, Roboto, L, L, 1.000, PASS
5977, Roboto, M, M, 1.000, PASS
5978, Roboto, N, N, 1.000, PASS
5979, Roboto, O, O, 0.997, PASS
5980, Roboto, P, P, 1.000, PASS
5981, Roboto, Q, Q, 1.000, PASS
5982, Roboto, R, R, 1.000, PASS
5983, Roboto, S, S, 0.985, PASS
5984, Roboto, T, T, 1.000, PASS
5985, Roboto, U, U, 0.999, PASS
5986, Roboto, V, V, 0.996, PASS
5987, Roboto, W, W, 1.000, PASS
5988, Roboto, X, X, 1.000, PASS
5989, Roboto, Y, Y, 0.971, PASS
5990, Roboto, Z, Z, 1.000, PASS
5991, Roboto, a, a, 0.999, PASS
5992, Roboto, b, b, 0.991, PASS
5993, Roboto, c, c, 1.000, PASS
5994, Roboto, d, d, 1.000, PASS
5995, Roboto, e, e, 1.000, PASS
5996, Roboto, f, f, 0.857, PASS
5997, Roboto, g, g, 1.000, PASS
5998, Roboto, h, h, 0.999, PASS
5999, Roboto, i, i, 1.000, PASS
6000, Roboto, j, j, 1.000, PASS
6001, Roboto, k, k, 1.000, PASS
6002, Roboto, l, l, 0.564, PASS
6003, Roboto, m, m, 1.000, PASS
6004, Roboto, n, n, 1.000, PASS
6005, Roboto, o, o, 0.993, PASS
6006, Roboto, p, p, 1.000, PASS
6007, Roboto, q, q, 1.000, PASS
6008, Roboto, r, r, 1.000, PASS
6009, Roboto, s, s, 1.000, PASS
6010, Roboto, t, t, 0.999, PASS
6011, Roboto, u, u, 1.000, PASS
6012, Roboto, v, v, 1.000, PASS
6013, Roboto, w, w, 1.000, PASS
6014, Roboto, x, x, 1.000, PASS
6015, Roboto, y, y, 1.000, PASS
6016, Roboto, z, z, 1.000, PASS
6017, Roboto, !, !, 1.000, PASS
6018, Roboto, #, #, 1.000, PASS
6019, Roboto, $, $, 1.000, PASS
6020, Roboto, %, %, 1.000, PASS
6021, Roboto, &, &, 1.000, PASS
6022, Roboto, *, *, 1.000, PASS
6023, Roboto, +, +, 1.000, PASS
6024, Roboto, -, -, 1.000, PASS
6025, Roboto, 0, 0, 1.000, PASS
6026, Roboto, 1, 1, 0.941, PASS
6027, Roboto, 2, 2, 1.000, PASS
6028, Roboto, 3, 3, 1.000, PASS
6029, Roboto, 4, 4, 1.000, PASS
6030, Roboto, 5, 5, 1.000, PASS
6031, Roboto, 6, 6, 1.000, PASS
6032, Roboto, 7, 7, 1.000, PASS
6033, Roboto, 8, 8, 1.000, PASS
6034, Roboto, 9, 9, 1.000, PASS
6035, Roboto, <, <, 1.000, PASS
6036, Roboto, >, >, 1.000, PASS
6037, Roboto, ?, ?, 1.000, PASS
6038, Roboto, @, @, 1.000, PASS
6039, Roboto, A, A, 1.000, PASS
6040, Roboto, B, B, 1.000, PASS
6041, Roboto, C, C, 0.855, PASS
6042, Roboto, D, D, 1.000, PASS
6043, Roboto, E, E, 1.000, PASS
6044, Roboto, F, F, 1.000, PASS
6045, Roboto, G, G, 1.000, PASS
6046, Roboto, H, H, 1.000, PASS
6047, Roboto, I, I, 0.919, PASS
6048, Roboto, J, J, 1.000, PASS
6049, Roboto, K, K, 1.000, PASS
6050, Roboto, L, L, 1.000, PASS
6051, Roboto, M, M, 1.000, PASS
6052, Roboto, N, N, 1.000, PASS
6053, Roboto, O, O, 0.982, PASS
6054, Roboto, P, P, 1.000, PASS
6055, Roboto, Q, Q, 1.000, PASS
6056, Roboto, R, R, 1.000, PASS
6057, Roboto, S, S, 0.999, PASS
6058, Roboto, T, T, 1.000, PASS
6059, Roboto, U, U, 1.000, PASS
6060, Roboto, V, V, 0.998, PASS
6061, Roboto, W, W, 1.000, PASS
6062, Roboto, X, X, 1.000, PASS
6063, Roboto, Y, Y, 0.998, PASS
6064, Roboto, Z, Z, 1.000, PASS
6065, Roboto, a, a, 1.000, PASS
6066, Roboto, b, b, 0.966, PASS
6067, Roboto, c, c, 1.000, PASS
6068, Roboto, d, d, 1.000, PASS
6069, Roboto, e, e, 1.000, PASS
6070, Roboto, f, f, 1.000, PASS
6071, Roboto, g, g, 1.000, PASS
6072, Roboto, h, h, 0.999, PASS
6073, Roboto, i, i, 1.000, PASS
6074, Roboto, j, j, 1.000, PASS
6075, Roboto, k, k, 1.000, PASS
6076, Roboto, l, l, 0.943, PASS
6077, Roboto, m, m, 1.000, PASS
6078, Roboto, n, n, 1.000, PASS
6079, Roboto, o, o, 1.000, PASS
6080, Roboto, p, p, 1.000, PASS
6081, Roboto, q, q, 1.000, PASS
6082, Roboto, r, r, 0.965, PASS
6083, Roboto, s, s, 1.000, PASS
6084, Roboto, t, t, 1.000, PASS
6085, Roboto, u, u, 1.000, PASS
6086, Roboto, v, v, 1.000, PASS
6087, Roboto, w, w, 1.000, PASS
6088, Roboto, x, x, 1.000, PASS
6089, Roboto, y, y, 1.000, PASS
6090, Roboto, z, z, 1.000, PASS
6091, Roboto, !, !, 1.000, PASS
6092, Roboto, #, #, 1.000, PASS
6093, Roboto, $, $, 1.000, PASS
6094, Roboto, %, %, 1.000, PASS
6095, Roboto, &, &, 1.000, PASS
6096, Roboto, *, *, 1.000, PASS
6097, Roboto, +, +, 1.000, PASS
6098, Roboto, -, -, 1.000, PASS
6099, Roboto, 0, 0, 1.000, PASS
6100, Roboto, 1, 1, 0.983, PASS
6101, Roboto, 2, 2, 1.000, PASS
6102, Roboto, 3, 3, 1.000, PASS
6103, Roboto, 4, 4, 1.000, PASS
6104, Roboto, 5, 5, 1.000, PASS
6105, Roboto, 6, 6, 1.000, PASS
6106, Roboto, 7, 7, 1.000, PASS
6107, Roboto, 8, 8, 1.000, PASS
6108, Roboto, 9, 9, 1.000, PASS
6109, Roboto, <, <, 1.000, PASS
6110, Roboto, >, >, 1.000, PASS
6111, Roboto, ?, ?, 1.000, PASS
6112, Roboto, @, @, 1.000, PASS
6113, Roboto, A, A, 1.000, PASS
6114, Roboto, B, B, 1.000, PASS
6115, Roboto, C, C, 1.000, PASS
6116, Roboto, D, D, 1.000, PASS
6117, Roboto, E, E, 1.000, PASS
6118, Roboto, F, F, 1.000, PASS
6119, Roboto, G, G, 1.000, PASS
6120, Roboto, H, H, 1.000, PASS
6121, Roboto, I, I, 0.943, PASS
6122, Roboto, J, J, 1.000, PASS
6123, Roboto, K, K, 1.000, PASS
6124, Roboto, L, L, 1.000, PASS
6125, Roboto, M, M, 1.000, PASS
6126, Roboto, N, N, 1.000, PASS
6127, Roboto, O, O, 0.996, PASS
6128, Roboto, P, P, 0.998, PASS
6129, Roboto, Q, Q, 1.000, PASS
6130, Roboto, R, R, 1.000, PASS
6131, Roboto, S, S, 0.873, PASS
6132, Roboto, T, T, 1.000, PASS
6133, Roboto, U, U, 1.000, PASS
6134, Roboto, V, V, 1.000, PASS
6135, Roboto, W, W, 1.000, PASS
6136, Roboto, X, X, 1.000, PASS
6137, Roboto, Y, Y, 0.999, PASS
6138, Roboto, Z, Z, 1.000, PASS
6139, Roboto, a, a, 0.951, PASS
6140, Roboto, b, b, 1.000, PASS
6141, Roboto, c, c, 1.000, PASS
6142, Roboto, d, d, 1.000, PASS
6143, Roboto, e, e, 1.000, PASS
6144, Roboto, f, f, 0.999, PASS
6145, Roboto, g, g, 1.000, PASS
6146, Roboto, h, h, 1.000, PASS
6147, Roboto, i, i, 1.000, PASS
6148, Roboto, j, j, 1.000, PASS
6149, Roboto, k, k, 1.000, PASS
6150, Roboto, l, l, 0.914, PASS
6151, Roboto, m, m, 0.873, PASS
6152, Roboto, n, n, 1.000, PASS
6153, Roboto, o, o, 1.000, PASS
6154, Roboto, p, p, 1.000, PASS
6155, Roboto, q, q, 1.000, PASS
6156, Roboto, r, r, 1.000, PASS
6157, Roboto, s, s, 1.000, PASS
6158, Roboto, t, t, 1.000, PASS
6159, Roboto, u, u, 1.000, PASS
6160, Roboto, v, v, 1.000, PASS
6161, Roboto, w, w, 1.000, PASS
6162, Roboto, x, x, 1.000, PASS
6163, Roboto, y, y, 1.000, PASS
6164, Roboto, z, z, 1.000, PASS
6165, Roboto, !, !, 1.000, PASS
6166, Roboto, #, #, 1.000, PASS
6167, Roboto, $, $, 1.000, PASS
6168, Roboto, %, %, 1.000, PASS
6169, Roboto, &, &, 1.000, PASS
6170, Roboto, *, *, 1.000, PASS
6171, Roboto, +, +, 1.000, PASS
6172, Roboto, -, -, 1.000, PASS
6173, Roboto, 0, 0, 1.000, PASS
6174, Roboto, 1, 1, 1.000, PASS
6175, Roboto, 2, 2, 1.000, PASS
6176, Roboto, 3, 3, 1.000, PASS
6177, Roboto, 4, 4, 1.000, PASS
6178, Roboto, 5, 5, 1.000, PASS
6179, Roboto, 6, 6, 1.000, PASS
6180, Roboto, 7, 7, 1.000, PASS
6181, Roboto, 8, 8, 1.000, PASS
6182, Roboto, 9, 9, 1.000, PASS
6183, Roboto, <, <, 1.000, PASS
6184, Roboto, >, >, 1.000, PASS
6185, Roboto, ?, ?, 1.000, PASS
6186, Roboto, @, @, 1.000, PASS
6187, Roboto, A, A, 1.000, PASS
6188, Roboto, B, B, 1.000, PASS
6189, Roboto, C, C, 1.000, PASS
6190, Roboto, D, D, 1.000, PASS
6191, Roboto, E, E, 1.000, PASS
6192, Roboto, F, F, 1.000, PASS
6193, Roboto, G, G, 1.000, PASS
6194, Roboto, H, H, 1.000, PASS
6195, Roboto, I, I, 0.987, PASS
6196, Roboto, J, J, 1.000, PASS
6197, Roboto, K, K, 1.000, PASS
6198, Roboto, L, L, 1.000, PASS
6199, Roboto, M, M, 1.000, PASS
6200, Roboto, N, N, 1.000, PASS
6201, Roboto, O, O, 0.996, PASS
6202, Roboto, P, P, 1.000, PASS
6203, Roboto, Q, Q, 1.000, PASS
6204, Roboto, R, R, 1.000, PASS
6205, Roboto, S, S, 0.965, PASS
6206, Roboto, T, T, 1.000, PASS
6207, Roboto, U, U, 1.000, PASS
6208, Roboto, V, V, 0.986, PASS
6209, Roboto, W, W, 1.000, PASS
6210, Roboto, X, X, 1.000, PASS
6211, Roboto, Y, Y, 0.950, PASS
6212, Roboto, Z, Z, 1.000, PASS
6213, Roboto, a, a, 0.999, PASS
6214, Roboto, b, b, 0.996, PASS
6215, Roboto, c, c, 1.000, PASS
6216, Roboto, d, d, 0.999, PASS
6217, Roboto, e, e, 0.856, PASS
6218, Roboto, f, f, 0.992, PASS
6219, Roboto, g, g, 0.980, PASS
6220, Roboto, b, h, 0.534, FAIL
6221, Roboto, i, i, 0.967, PASS
6222, Roboto, j, j, 0.978, PASS
6223, Roboto, k, k, 0.986, PASS
6224, Roboto, l, l, 0.356, PASS
6225, Roboto, m, m, 1.000, PASS
6226, Roboto, n, n, 0.956, PASS
6227, Roboto, o, o, 0.849, PASS
6228, Roboto, p, p, 0.987, PASS
6229, Roboto, q, q, 1.000, PASS
6230, Roboto, r, r, 0.994, PASS
6231, Roboto, s, s, 0.951, PASS
6232, Roboto, t, t, 0.958, PASS
6233, Roboto, u, u, 0.990, PASS
6234, Roboto, v, v, 0.998, PASS
6235, Roboto, w, w, 1.000, PASS
6236, Roboto, x, x, 0.984, PASS
6237, Roboto, y, y, 0.911, PASS
6238, Roboto, z, z, 0.932, PASS
6239, Roboto, !, !, 0.999, PASS
6240, Roboto, #, #, 1.000, PASS
6241, Roboto, $, $, 0.932, PASS
6242, Roboto, %, %, 0.998, PASS
6243, Roboto, &, &, 1.000, PASS
6244, Roboto, *, *, 0.998, PASS
6245, Roboto, +, +, 0.998, PASS
6246, Roboto, -, -, 0.960, PASS
6247, Roboto, 0, 0, 0.995, PASS
6248, Roboto, 1, 1, 0.891, PASS
6249, Roboto, 2, 2, 0.994, PASS
6250, Roboto, 3, 3, 0.990, PASS
6251, Roboto, 4, 4, 0.981, PASS
6252, Roboto, 5, 5, 0.999, PASS
6253, Roboto, 6, 6, 0.999, PASS
6254, Roboto, 7, 7, 0.999, PASS
6255, Roboto, 8, 8, 0.998, PASS
6256, Roboto, 9, 9, 0.990, PASS
6257, Roboto, <, <, 1.000, PASS
6258, Roboto, >, >, 1.000, PASS
6259, Roboto, ?, ?, 0.986, PASS
6260, Roboto, @, @, 1.000, PASS
6261, Roboto, A, A, 0.996, PASS
6262, Roboto, B, B, 0.938, PASS
6263, Roboto, C, C, 0.987, PASS
6264, Roboto, D, D, 0.977, PASS
6265, Roboto, E, E, 0.997, PASS
6266, Roboto, F, F, 0.999, PASS
6267, Roboto, G, G, 1.000, PASS
6268, Roboto, H, H, 1.000, PASS
6269, Roboto, I, I, 0.713, PASS
6270, Roboto, J, J, 0.992, PASS
6271, Roboto, K, K, 0.999, PASS
6272, Roboto, L, L, 0.998, PASS
6273, Roboto, M, M, 0.958, PASS
6274, Roboto, N, N, 1.000, PASS
6275, Roboto, O, O, 0.990, PASS
6276, Roboto, P, P, 0.999, PASS
6277, Roboto, Q, Q, 1.000, PASS
6278, Roboto, R, R, 0.996, PASS
6279, Roboto, S, S, 0.895, PASS
6280, Roboto, T, T, 0.903, PASS
6281, Roboto, U, U, 0.993, PASS
6282, Roboto, V, V, 0.999, PASS
6283, Roboto, W, W, 1.000, PASS
6284, Roboto, X, X, 0.887, PASS
6285, Roboto, Y, Y, 0.972, PASS
6286, Roboto, Z, Z, 0.973, PASS
6287, Roboto, a, a, 0.992, PASS
6288, Roboto, b, b, 0.999, PASS
6289, Roboto, c, c, 0.939, PASS
6290, Roboto, d, d, 0.992, PASS
6291, Roboto, e, e, 0.998, PASS
6292, Roboto, f, f, 0.956, PASS
6293, Roboto, g, g, 0.996, PASS
6294, Roboto, h, h, 0.935, PASS
6295, Roboto, i, i, 0.984, PASS
6296, Roboto, j, j, 0.997, PASS
6297, Roboto, k, k, 0.994, PASS
6298, Roboto, l, l, 0.756, PASS
6299, Roboto, m, m, 1.000, PASS
6300, Roboto, n, n, 0.883, PASS
6301, Roboto, o, o, 0.794, PASS
6302, Roboto, p, p, 0.923, PASS
6303, Roboto, q, q, 0.920, PASS
6304, Roboto, r, r, 0.983, PASS
6305, Roboto, s, s, 0.866, PASS
6306, Roboto, t, t, 0.774, PASS
6307, Roboto, u, u, 0.988, PASS
6308, Roboto, v, v, 0.950, PASS
6309, Roboto, w, w, 1.000, PASS
6310, Roboto, x, x, 0.981, PASS
6311, Roboto, y, y, 0.999, PASS
6312, Roboto, z, z, 0.913, PASS
6313, Roboto, !, !, 0.994, PASS
6314, Roboto, #, #, 0.990, PASS
6315, Roboto, $, $, 0.979, PASS
6316, Roboto, %, %, 1.000, PASS
6317, Roboto, &, &, 0.995, PASS
6318, Roboto, *, *, 0.997, PASS
6319, Roboto, +, +, 0.998, PASS
6320, Roboto, -, -, 0.905, PASS
6321, Roboto, 0, 0, 1.000, PASS
6322, Roboto, 1, 1, 0.665, PASS
6323, Roboto, 2, 2, 0.992, PASS
6324, Roboto, 3, 3, 0.608, PASS
6325, Roboto, 4, 4, 0.999, PASS
6326, Roboto, 5, 5, 0.998, PASS
6327, Roboto, 6, 6, 1.000, PASS
6328, Roboto, 7, 7, 0.989, PASS
6329, Roboto, 8, 8, 0.986, PASS
6330, Roboto, 9, 9, 1.000, PASS
6331, Roboto, <, <, 0.900, PASS
6332, Roboto, >, >, 1.000, PASS
6333, Roboto, ?, ?, 0.956, PASS
6334, Roboto, @, @, 1.000, PASS
6335, Roboto, A, A, 0.800, PASS
6336, Roboto, B, B, 0.999, PASS
6337, Roboto, C, C, 0.929, PASS
6338, Roboto, D, D, 0.999, PASS
6339, Roboto, E, E, 0.666, PASS
6340, Roboto, F, F, 0.999, PASS
6341, Roboto, G, G, 0.999, PASS
6342, Roboto, H, H, 1.000, PASS
6343, Roboto, l, I, 0.532, FAIL
6344, Roboto, J, J, 0.941, PASS
6345, Roboto, K, K, 1.000, PASS
6346, Roboto, L, L, 0.993, PASS
6347, Roboto, M, M, 0.889, PASS
6348, Roboto, N, N, 0.995, PASS
6349, Roboto, O, O, 0.957, PASS
6350, Roboto, P, P, 0.999, PASS
6351, Roboto, Q, Q, 1.000, PASS
6352, Roboto, R, R, 1.000, PASS
6353, Roboto, S, S, 0.924, PASS
6354, Roboto, T, T, 0.978, PASS
6355, Roboto, U, U, 0.959, PASS
6356, Roboto, V, V, 0.992, PASS
6357, Roboto, W, W, 0.999, PASS
6358, Roboto, X, X, 0.998, PASS
6359, Roboto, Y, Y, 0.971, PASS
6360, Roboto, Z, Z, 0.953, PASS
6361, Roboto, a, a, 0.999, PASS
6362, Roboto, b, b, 0.989, PASS
6363, Roboto, c, c, 0.995, PASS
6364, Tinos-BoldItalic, d, d, 1.000, PASS
6365, Tinos-BoldItalic, e, e, 0.999, PASS
6366, Tinos-BoldItalic, f, f, 1.000, PASS
6367, Tinos-BoldItalic, g, g, 0.974, PASS
6368, Tinos-BoldItalic, h, h, 1.000, PASS
6369, Tinos-BoldItalic, i, i, 1.000, PASS
6370, Tinos-BoldItalic, j, j, 0.997, PASS
6371, Tinos-BoldItalic, k, k, 0.997, PASS
6372, Tinos-BoldItalic, l, l, 0.923, PASS
6373, Tinos-BoldItalic, m, m, 1.000, PASS
6374, Tinos-BoldItalic, n, n, 1.000, PASS
6375, Tinos-BoldItalic, o, o, 1.000, PASS
6376, Tinos-BoldItalic, p, p, 1.000, PASS
6377, Tinos-BoldItalic, q, q, 1.000, PASS
6378, Tinos-BoldItalic, r, r, 1.000, PASS
6379, Tinos-BoldItalic, s, s, 1.000, PASS
6380, Tinos-BoldItalic, t, t, 0.999, PASS
6381, Tinos-BoldItalic, u, u, 1.000, PASS
6382, Tinos-BoldItalic, v, v, 1.000, PASS
6383, Tinos-BoldItalic, w, w, 1.000, PASS
6384, Tinos-BoldItalic, x, x, 1.000, PASS
6385, Tinos-BoldItalic, y, y, 1.000, PASS
6386, Tinos-BoldItalic, z, z, 0.998, PASS
6387, Tinos-BoldItalic, !, !, 0.982, PASS
6388, Tinos-BoldItalic, #, #, 1.000, PASS
6389, Tinos-BoldItalic, $, $, 0.987, PASS
6390, Tinos-BoldItalic, %, %, 1.000, PASS
6391, Tinos-BoldItalic, &, &, 1.000, PASS
6392, Tinos-BoldItalic, *, *, 1.000, PASS
6393, Tinos-BoldItalic, +, +, 1.000, PASS
6394, Tinos-BoldItalic, -, -, 1.000, PASS
6395, Tinos-BoldItalic, 0, 0, 1.000, PASS
6396, Tinos-BoldItalic, 1, 1, 0.988, PASS
6397, Tinos-BoldItalic, 2, 2, 1.000, PASS
6398, Tinos-BoldItalic, 3, 3, 1.000, PASS
6399, Tinos-BoldItalic, 4, 4, 1.000, PASS
6400, Tinos-BoldItalic, 5, 5, 1.000, PASS
6401, Tinos-BoldItalic, 6, 6, 1.000, PASS
6402, Tinos-BoldItalic, 7, 7, 1.000, PASS
6403, Tinos-BoldItalic, 8, 8, 1.000, PASS
6404, Tinos-BoldItalic, 9, 9, 1.000, PASS
6405, Tinos-BoldItalic, <, <, 1.000, PASS
6406, Tinos-BoldItalic, >, >, 1.000, PASS
6407, Tinos-BoldItalic, ?, ?, 1.000, PASS
6408, Tinos-BoldItalic, @, @, 1.000, PASS
6409, Tinos-BoldItalic, A, A, 1.000, PASS
6410, Tinos-BoldItalic, B, B, 1.000, PASS
6411, Tinos-BoldItalic, C, C, 1.000, PASS
6412, Tinos-BoldItalic, D, D, 1.000, PASS
6413, Tinos-BoldItalic, E, E, 1.000, PASS
6414, Tinos-BoldItalic, F, F, 1.000, PASS
6415, Tinos-BoldItalic, G, G, 1.000, PASS
6416, Tinos-BoldItalic, H, H, 1.000, PASS
6417, Tinos-BoldItalic, I, I, 0.995, PASS
6418, Tinos-BoldItalic, J, J, 1.000, PASS
6419, Tinos-BoldItalic, K, K, 1.000, PASS
6420, Tinos-BoldItalic, L, L, 1.000, PASS
6421, Tinos-BoldItalic, M, M, 1.000, PASS
6422, Tinos-BoldItalic, N, N, 1.000, PASS
6423, Tinos-BoldItalic, O, O, 1.000, PASS
6424, Tinos-BoldItalic, P, P, 1.000, PASS
6425, Tinos-BoldItalic, Q, Q, 1.000, PASS
6426, Tinos-BoldItalic, R, R, 0.999, PASS
6427, Tinos-BoldItalic, S, S, 0.983, PASS
6428, Tinos-BoldItalic, T, T, 1.000, PASS
6429, Tinos-BoldItalic, U, U, 1.000, PASS
6430, Tinos-BoldItalic, V, V, 1.000, PASS
6431, Tinos-BoldItalic, W, W, 1.000, PASS
6432, Tinos-BoldItalic, X, X, 1.000, PASS
6433, Tinos-BoldItalic, Y, Y, 1.000, PASS
6434, Tinos-BoldItalic, Z, Z, 1.000, PASS
6435, Tinos-BoldItalic, a, a, 1.000, PASS
6436, Tinos-BoldItalic, b, b, 0.960, PASS
6437, Tinos-BoldItalic, c, c, 1.000, PASS
6438, Tinos-Bold, d, d, 1.000, PASS
6439, Tinos-Bold, e, e, 1.000, PASS
6440, Tinos-Bold, f, f, 0.543, PASS
6441, Tinos-Bold, g, g, 1.000, PASS
6442, Tinos-Bold, h, h, 0.999, PASS
6443, Tinos-Bold, i, i, 1.000, PASS
6444, Tinos-Bold, j, j, 0.989, PASS
6445, Tinos-Bold, k, k, 1.000, PASS
6446, Tinos-Bold, l, l, 0.933, PASS
6447, Tinos-Bold, m, m, 1.000, PASS
6448, Tinos-Bold, n, n, 1.000, PASS
6449, Tinos-Bold, o, o, 0.538, PASS
6450, Tinos-Bold, p, p, 1.000, PASS
6451, Tinos-Bold, q, q, 1.000, PASS
6452, Tinos-Bold, r, r, 1.000, PASS
6453, Tinos-Bold, s, s, 1.000, PASS
6454, Tinos-Bold, t, t, 0.983, PASS
6455, Tinos-Bold, u, u, 1.000, PASS
6456, Tinos-Bold, v, v, 1.000, PASS
6457, Tinos-Bold, w, w, 1.000, PASS
6458, Tinos-Bold, x, x, 1.000, PASS
6459, Tinos-Bold, y, y, 1.000, PASS
6460, Tinos-Bold, z, z, 0.996, PASS
6461, Tinos-Bold, !, !, 0.880, PASS
6462, Tinos-Bold, #, #, 1.000, PASS
6463, Tinos-Bold, $, $, 0.978, PASS
6464, Tinos-Bold, %, %, 1.000, PASS
6465, Tinos-Bold, &, &, 1.000, PASS
6466, Tinos-Bold, *, *, 1.000, PASS
6467, Tinos-Bold, +, +, 1.000, PASS
6468, Tinos-Bold, -, -, 1.000, PASS
6469, Tinos-Bold, 0, 0, 0.941, PASS
6470, Tinos-Bold, 1, 1, 0.999, PASS
6471, Tinos-Bold, 2, 2, 1.000, PASS
6472, Tinos-Bold, 3, 3, 1.000, PASS
6473, Tinos-Bold, 4, 4, 1.000, PASS
6474, Tinos-Bold, 5, 5, 1.000, PASS
6475, Tinos-Bold, 6, 6, 1.000, PASS
6476, Tinos-Bold, 7, 7, 1.000, PASS
6477, Tinos-Bold, 8, 8, 1.000, PASS
6478, Tinos-Bold, 9, 9, 1.000, PASS
6479, Tinos-Bold, <, <, 1.000, PASS
6480, Tinos-Bold, >, >, 1.000, PASS
6481, Tinos-Bold, ?, ?, 1.000, PASS
6482, Tinos-Bold, @, @, 1.000, PASS
6483, Tinos-Bold, A, A, 1.000, PASS
6484, Tinos-Bold, B, B, 1.000, PASS
6485, Tinos-Bold, C, C, 1.000, PASS
6486, Tinos-Bold, D, D, 1.000, PASS
6487, Tinos-Bold, E, E, 1.000, PASS
6488, Tinos-Bold, F, F, 1.000, PASS
6489, Tinos-Bold, G, G, 1.000, PASS
6490, Tinos-Bold, H, H, 1.000, PASS
6491, Tinos-Bold, I, I, 0.951, PASS
6492, Tinos-Bold, J, J, 1.000, PASS
6493, Tinos-Bold, K, K, 1.000, PASS
6494, Tinos-Bold, L, L, 0.636, PASS
6495, Tinos-Bold, M, M, 1.000, PASS
6496, Tinos-Bold, N, N, 1.000, PASS
6497, Tinos-Bold, O, O, 1.000, PASS
6498, Tinos-Bold, P, P, 1.000, PASS
